gender,age,location,category,item,quantity,date,unit_price,total_price
female,49,leinster,computers,lenovo,3,2019-05-31,827.45,2482.35
male,22,leinster,phones,samsung,7,2017-08-26,890.29,6232.03
female,54,munster,footwear,adidas,10,2019-11-30,115.99,1159.90
male,59,connacht,accessories,headphones,2,2018-11-30,225.39,450.78
male,62,leinster,computers,lenovo,3,2019-02-03,827.45,2482.35
female,31,munster,footwear,nike,9,2017-02-26,107.92,971.28
male,58,ulster,phones,tecno,7,2019-01-11,300.99,2106.93
male,60,leinster,electronics,iron,5,2019-02-19,59.60,298.00
male,62,connacht,footwear,puma,3,2017-10-04,99.99,299.97
female,38,connacht,accessories,speakers,7,2018-10-07,78.35,548.45
female,27,munster,electronics,fan,1,2019-06-18,24.49,24.49
female,45,leinster,accessories,headphones,6,2019-05-01,225.39,1352.34
female,19,leinster,footwear,nike,1,2017-04-27,107.92,107.92
male,37,ulster,footwear,adidas,8,2019-08-09,115.99,927.92
female,38,munster,footwear,nike,2,2017-03-30,107.92,215.84
male,37,munster,footwear,adidas,9,2017-01-13,115.99,1043.91
female,30,ulster,phones,tecno,3,2018-01-30,300.99,902.97
male,21,munster,computers,apple,6,2017-11-16,1672.99,10037.94
female,47,leinster,electronics,bulb,2,2017-01-16,7.99,15.98
male,39,ulster,accessories,camera,4,2017-11-20,174.88,699.52
male,24,ulster,accessories,speakers,3,2018-04-17,78.35,235.05
female,35,ulster,electronics,fan,7,2019-04-14,24.49,171.43
male,45,munster,footwear,adidas,2,2019-07-18,115.99,231.98
female,54,connacht,phones,iphone,3,2018-01-16,910.99,2732.97
female,63,leinster,footwear,adidas,4,2019-03-15,115.99,463.96
male,54,connacht,phones,tecno,7,2019-08-02,300.99,2106.93
female,48,ulster,phones,infinix,6,2018-02-28,340.29,2041.74
male,44,connacht,electronics,refridgerator,2,2018-02-20,205.99,411.98
male,33,munster,electronics,bulb,4,2017-08-22,7.99,31.96
female,45,munster,computers,apple,7,2019-05-29,1672.99,11710.93
female,57,ulster,footwear,puma,1,2017-06-02,99.99,99.99
male,61,ulster,computers,dell,6,2019-10-03,1323.49,7940.94
male,37,ulster,phones,gionee,9,2018-10-27,280.99,2528.91
male,31,munster,footwear,adidas,3,2017-05-26,115.99,347.97
male,37,leinster,phones,infinix,6,2018-02-25,340.29,2041.74
male,25,leinster,electronics,bulb,6,2017-10-05,7.99,47.94
female,64,connacht,electronics,refridgerator,9,2018-04-15,205.99,1853.91
male,39,munster,computers,lenovo,1,2018-09-23,827.45,827.45
female,61,ulster,computers,dell,3,2017-10-06,1323.49,3970.47
male,42,munster,footwear,puma,9,2018-10-31,99.99,899.91
female,53,ulster,computers,apple,3,2017-01-23,1672.99,5018.97
female,19,connacht,computers,lenovo,7,2019-07-10,827.45,5792.15
male,48,leinster,computers,apple,10,2017-11-29,1672.99,16729.90
male,31,leinster,computers,apple,1,2019-07-21,1672.99,1672.99
female,58,connacht,phones,gionee,1,2019-04-16,280.99,280.99
male,31,ulster,footwear,nike,9,2019-01-25,107.92,971.28
female,29,leinster,accessories,headphones,10,2018-01-26,225.39,2253.90
female,60,connacht,electronics,cooker,8,2019-08-17,85.99,687.92
male,63,ulster,computers,hp,5,2017-02-05,1082.99,5414.95
female,42,ulster,footwear,nike,5,2018-06-21,107.92,539.60
male,27,munster,electronics,washing_machine,8,2019-07-30,219.99,1759.92
male,64,ulster,electronics,washing_machine,8,2019-05-20,219.99,1759.92
female,60,ulster,electronics,fan,3,2017-02-02,24.49,73.47
female,31,leinster,phones,gionee,8,2017-06-30,280.99,2247.92
female,27,munster,accessories,camera,4,2018-03-10,174.88,699.52
female,42,munster,footwear,adidas,8,2017-09-17,115.99,927.92
male,52,connacht,electronics,refridgerator,2,2017-03-31,205.99,411.98
male,19,connacht,electronics,refridgerator,10,2018-03-23,205.99,2059.90
female,48,ulster,phones,gionee,1,2018-04-22,280.99,280.99
female,34,leinster,accessories,speakers,2,2018-12-23,78.35,156.70
male,19,leinster,electronics,refridgerator,8,2017-08-02,205.99,1647.92
male,52,ulster,footwear,puma,1,2017-07-10,99.99,99.99
female,57,connacht,electronics,cooker,7,2018-04-15,85.99,601.93
female,56,munster,footwear,puma,5,2019-03-09,99.99,499.95
female,45,leinster,accessories,speakers,8,2017-08-11,78.35,626.80
female,62,ulster,footwear,nike,2,2017-02-25,107.92,215.84
male,55,connacht,accessories,camera,10,2019-09-27,174.88,1748.80
male,26,ulster,electronics,cooker,7,2018-12-12,85.99,601.93
female,52,ulster,footwear,nike,7,2019-03-13,107.92,755.44
female,54,munster,accessories,speakers,7,2017-12-04,78.35,548.45
male,26,connacht,footwear,puma,9,2017-07-26,99.99,899.91
male,58,connacht,phones,gionee,10,2018-10-07,280.99,2809.90
male,29,munster,footwear,nike,8,2018-05-11,107.92,863.36
female,45,ulster,accessories,speakers,6,2019-06-16,78.35,470.10
male,47,ulster,electronics,washing_machine,10,2017-11-17,219.99,2199.90
male,64,ulster,phones,iphone,7,2018-07-10,910.99,6376.93
male,22,munster,computers,hp,7,2017-10-16,1082.99,7580.93
male,31,ulster,electronics,cooker,8,2017-12-11,85.99,687.92
male,28,ulster,phones,samsung,1,2017-04-15,890.29,890.29
male,18,munster,footwear,nike,4,2018-07-26,107.92,431.68
female,40,connacht,electronics,washing_machine,4,2019-07-30,219.99,879.96
male,32,connacht,electronics,television,7,2017-10-27,185.50,1298.50
male,56,ulster,footwear,nike,5,2018-12-01,107.92,539.60
male,20,leinster,accessories,speakers,3,2017-04-21,78.35,235.05
female,59,ulster,phones,gionee,4,2019-06-09,280.99,1123.96
female,34,munster,computers,dell,8,2017-02-19,1323.49,10587.92
male,62,ulster,footwear,nike,10,2019-09-21,107.92,1079.20
male,59,munster,footwear,nike,8,2019-08-27,107.92,863.36
female,22,connacht,phones,gionee,2,2017-08-15,280.99,561.98
male,47,leinster,electronics,cooker,10,2017-09-12,85.99,859.90
male,56,munster,computers,lenovo,8,2018-06-11,827.45,6619.60
male,28,leinster,computers,apple,4,2017-01-04,1672.99,6691.96
female,50,ulster,footwear,nike,4,2018-11-26,107.92,431.68
female,23,ulster,accessories,speakers,8,2019-09-26,78.35,626.80
female,51,ulster,accessories,camera,9,2018-04-03,174.88,1573.92
female,19,connacht,electronics,iron,2,2019-09-17,59.60,119.20
male,22,connacht,phones,samsung,8,2018-12-09,890.29,7122.32
male,64,munster,electronics,refridgerator,8,2017-02-12,205.99,1647.92
male,18,leinster,accessories,speakers,9,2019-11-17,78.35,705.15
female,46,leinster,phones,gionee,6,2019-11-10,280.99,1685.94
male,58,ulster,computers,asus,7,2017-12-30,984.34,6890.38
female,25,connacht,electronics,refridgerator,8,2019-10-05,205.99,1647.92
female,49,ulster,accessories,camera,7,2019-09-29,174.88,1224.16
male,41,connacht,phones,samsung,4,2018-08-27,890.29,3561.16
male,23,connacht,computers,asus,9,2019-02-03,984.34,8859.06
male,20,munster,accessories,speakers,10,2017-01-01,78.35,783.50
female,20,ulster,computers,lenovo,8,2017-02-05,827.45,6619.60
female,61,leinster,phones,nokia,8,2018-08-26,420.19,3361.52
female,50,munster,electronics,washing_machine,6,2018-06-22,219.99,1319.94
female,30,ulster,accessories,camera,6,2019-11-16,174.88,1049.28
male,43,munster,phones,samsung,7,2019-11-04,890.29,6232.03
male,44,munster,accessories,camera,7,2018-07-21,174.88,1224.16
male,55,connacht,computers,apple,4,2018-06-04,1672.99,6691.96
male,30,ulster,phones,iphone,9,2017-07-21,910.99,8198.91
male,44,munster,accessories,speakers,8,2019-07-01,78.35,626.80
female,25,leinster,electronics,washing_machine,6,2019-03-22,219.99,1319.94
male,36,ulster,electronics,iron,6,2017-07-13,59.60,357.60
female,52,munster,electronics,television,5,2018-01-22,185.50,927.50
male,45,connacht,electronics,television,1,2017-05-29,185.50,185.50
male,53,ulster,phones,gionee,6,2018-04-16,280.99,1685.94
male,24,munster,accessories,speakers,3,2019-12-02,78.35,235.05
male,57,munster,computers,dell,3,2018-02-09,1323.49,3970.47
female,22,ulster,computers,asus,4,2017-07-01,984.34,3937.36
male,48,munster,computers,hp,3,2018-07-27,1082.99,3248.97
female,65,ulster,electronics,fan,7,2017-09-07,24.49,171.43
male,27,ulster,electronics,bulb,6,2017-08-31,7.99,47.94
female,33,connacht,electronics,iron,8,2017-12-27,59.60,476.80
male,46,ulster,electronics,refridgerator,1,2018-12-08,205.99,205.99
male,38,ulster,computers,apple,6,2018-09-24,1672.99,10037.94
female,52,connacht,phones,gionee,6,2017-06-24,280.99,1685.94
male,63,munster,accessories,headphones,7,2018-02-05,225.39,1577.73
male,64,leinster,footwear,puma,4,2019-04-04,99.99,399.96
male,55,connacht,footwear,nike,8,2019-05-21,107.92,863.36
male,64,munster,accessories,speakers,10,2019-02-03,78.35,783.50
female,58,munster,phones,tecno,8,2018-05-01,300.99,2407.92
female,51,ulster,accessories,speakers,1,2017-12-09,78.35,78.35
female,48,leinster,electronics,fan,3,2018-02-11,24.49,73.47
male,62,connacht,accessories,speakers,10,2019-06-26,78.35,783.50
male,58,leinster,computers,lenovo,3,2018-03-19,827.45,2482.35
female,35,connacht,electronics,cooker,3,2017-12-30,85.99,257.97
female,56,leinster,footwear,nike,5,2017-09-06,107.92,539.60
female,34,munster,footwear,nike,9,2019-12-30,107.92,971.28
female,32,connacht,computers,asus,7,2019-10-30,984.34,6890.38
male,60,ulster,phones,infinix,10,2019-03-10,340.29,3402.90
female,38,munster,phones,nokia,10,2018-06-06,420.19,4201.90
female,49,leinster,electronics,fan,10,2017-01-04,24.49,244.90
female,28,connacht,accessories,headphones,6,2019-05-08,225.39,1352.34
female,58,connacht,footwear,nike,7,2018-07-16,107.92,755.44
female,19,leinster,accessories,camera,7,2017-01-31,174.88,1224.16
male,23,leinster,computers,asus,9,2017-01-18,984.34,8859.06
male,52,connacht,electronics,television,6,2018-02-18,185.50,1113.00
male,63,munster,computers,lenovo,4,2019-12-09,827.45,3309.80
female,27,munster,footwear,nike,7,2018-06-04,107.92,755.44
male,41,connacht,accessories,speakers,7,2017-06-02,78.35,548.45
male,38,munster,footwear,puma,3,2017-02-09,99.99,299.97
male,34,connacht,phones,iphone,5,2019-04-25,910.99,4554.95
male,47,munster,computers,apple,5,2019-10-30,1672.99,8364.95
male,64,munster,computers,dell,9,2018-11-13,1323.49,11911.41
male,53,ulster,electronics,washing_machine,10,2019-01-29,219.99,2199.90
female,56,ulster,phones,tecno,4,2017-06-26,300.99,1203.96
female,59,leinster,footwear,puma,7,2018-09-22,99.99,699.93
female,61,leinster,footwear,adidas,4,2018-03-31,115.99,463.96
male,61,leinster,phones,samsung,10,2019-01-25,890.29,8902.90
female,30,connacht,footwear,adidas,10,2019-04-17,115.99,1159.90
female,38,munster,footwear,puma,9,2019-03-26,99.99,899.91
male,18,munster,footwear,adidas,5,2019-02-21,115.99,579.95
male,62,leinster,computers,dell,9,2018-09-04,1323.49,11911.41
female,48,leinster,computers,hp,5,2019-09-10,1082.99,5414.95
female,58,leinster,computers,apple,2,2019-08-13,1672.99,3345.98
female,65,ulster,accessories,speakers,8,2018-03-05,78.35,626.80
male,56,connacht,computers,asus,1,2018-04-19,984.34,984.34
female,59,connacht,computers,lenovo,2,2017-09-25,827.45,1654.90
female,22,munster,footwear,nike,6,2018-06-02,107.92,647.52
female,38,ulster,footwear,nike,6,2017-03-08,107.92,647.52
male,36,munster,computers,asus,2,2017-01-20,984.34,1968.68
female,53,munster,footwear,nike,5,2019-10-28,107.92,539.60
female,27,connacht,accessories,speakers,3,2018-11-09,78.35,235.05
male,27,ulster,phones,nokia,7,2017-12-06,420.19,2941.33
male,52,munster,phones,gionee,3,2019-10-30,280.99,842.97
male,56,ulster,footwear,nike,10,2017-08-06,107.92,1079.20
female,25,connacht,electronics,refridgerator,9,2018-09-06,205.99,1853.91
male,27,leinster,computers,lenovo,4,2019-10-11,827.45,3309.80
male,37,ulster,footwear,puma,5,2019-12-14,99.99,499.95
female,52,connacht,computers,apple,9,2019-01-09,1672.99,15056.91
male,22,connacht,accessories,camera,8,2017-10-22,174.88,1399.04
male,52,ulster,accessories,speakers,6,2017-03-06,78.35,470.10
female,26,ulster,accessories,camera,9,2019-04-14,174.88,1573.92
male,63,ulster,phones,infinix,10,2017-01-06,340.29,3402.90
female,54,leinster,footwear,adidas,7,2019-02-09,115.99,811.93
female,50,ulster,phones,iphone,3,2019-04-09,910.99,2732.97
female,60,ulster,phones,samsung,6,2018-10-03,890.29,5341.74
female,56,ulster,accessories,headphones,2,2018-04-03,225.39,450.78
male,44,leinster,computers,lenovo,3,2017-03-14,827.45,2482.35
female,37,munster,phones,huawei,5,2019-12-03,750.99,3754.95
male,38,munster,phones,iphone,1,2019-02-20,910.99,910.99
female,48,connacht,computers,apple,9,2019-07-07,1672.99,15056.91
male,47,connacht,phones,tecno,5,2019-11-20,300.99,1504.95
male,59,connacht,phones,iphone,4,2019-01-09,910.99,3643.96
female,52,ulster,phones,infinix,6,2018-06-03,340.29,2041.74
male,65,munster,electronics,washing_machine,3,2017-10-16,219.99,659.97
female,37,leinster,computers,dell,9,2017-02-10,1323.49,11911.41
male,46,munster,accessories,speakers,9,2018-07-29,78.35,705.15
female,38,ulster,footwear,adidas,9,2017-10-04,115.99,1043.91
female,34,munster,electronics,cooker,2,2019-09-06,85.99,171.98
female,59,ulster,computers,hp,10,2017-10-27,1082.99,10829.90
female,46,munster,accessories,camera,8,2019-10-06,174.88,1399.04
male,37,connacht,accessories,headphones,5,2019-02-14,225.39,1126.95
male,53,ulster,footwear,nike,6,2019-03-11,107.92,647.52
male,39,ulster,electronics,fan,5,2017-08-08,24.49,122.45
male,26,connacht,phones,tecno,2,2019-11-03,300.99,601.98
female,59,connacht,footwear,nike,8,2017-07-25,107.92,863.36
male,58,connacht,phones,gionee,10,2019-11-02,280.99,2809.90
male,26,munster,accessories,headphones,9,2017-08-03,225.39,2028.51
male,28,connacht,electronics,bulb,4,2019-03-25,7.99,31.96
female,38,ulster,electronics,refridgerator,5,2018-11-29,205.99,1029.95
female,47,leinster,phones,gionee,4,2019-12-05,280.99,1123.96
male,37,leinster,computers,apple,8,2017-03-27,1672.99,13383.92
female,36,connacht,electronics,iron,1,2019-08-06,59.60,59.60
female,27,leinster,electronics,washing_machine,6,2019-05-20,219.99,1319.94
female,27,connacht,accessories,speakers,7,2019-06-26,78.35,548.45
male,59,leinster,computers,hp,6,2019-09-03,1082.99,6497.94
female,26,munster,computers,lenovo,4,2019-08-09,827.45,3309.80
female,55,leinster,accessories,headphones,6,2018-09-04,225.39,1352.34
male,35,ulster,footwear,nike,3,2018-01-07,107.92,323.76
male,45,connacht,computers,hp,4,2019-11-22,1082.99,4331.96
female,50,leinster,electronics,fan,2,2018-07-10,24.49,48.98
female,50,ulster,computers,lenovo,10,2018-10-03,827.45,8274.50
female,35,munster,accessories,speakers,4,2019-06-30,78.35,313.40
male,53,leinster,footwear,adidas,4,2018-10-23,115.99,463.96
female,61,connacht,phones,nokia,1,2019-01-07,420.19,420.19
female,49,leinster,electronics,refridgerator,1,2018-02-15,205.99,205.99
female,23,connacht,accessories,camera,3,2017-05-08,174.88,524.64
female,31,leinster,phones,nokia,7,2018-09-02,420.19,2941.33
male,21,munster,footwear,adidas,10,2019-01-17,115.99,1159.90
male,34,leinster,accessories,headphones,3,2017-01-02,225.39,676.17
male,21,ulster,footwear,puma,6,2019-10-21,99.99,599.94
male,28,leinster,computers,asus,7,2017-04-28,984.34,6890.38
female,41,connacht,computers,apple,3,2019-08-12,1672.99,5018.97
male,56,munster,accessories,headphones,1,2019-10-07,225.39,225.39
male,41,munster,footwear,adidas,9,2019-03-30,115.99,1043.91
male,36,munster,accessories,camera,8,2019-09-14,174.88,1399.04
male,46,munster,footwear,puma,9,2018-07-29,99.99,899.91
male,64,connacht,computers,asus,6,2018-11-20,984.34,5906.04
male,46,ulster,electronics,television,4,2018-07-17,185.50,742.00
male,32,ulster,accessories,headphones,7,2018-04-01,225.39,1577.73
female,49,munster,computers,dell,6,2018-09-10,1323.49,7940.94
female,25,munster,accessories,headphones,1,2018-09-28,225.39,225.39
female,20,munster,accessories,camera,6,2019-08-23,174.88,1049.28
female,44,connacht,accessories,headphones,7,2017-04-16,225.39,1577.73
female,38,connacht,footwear,nike,10,2017-03-01,107.92,1079.20
male,25,ulster,accessories,camera,8,2019-05-18,174.88,1399.04
male,29,ulster,computers,dell,10,2019-09-25,1323.49,13234.90
female,53,leinster,computers,hp,9,2017-12-05,1082.99,9746.91
male,59,leinster,phones,huawei,10,2019-10-18,750.99,7509.90
male,50,ulster,footwear,nike,2,2018-05-04,107.92,215.84
female,24,leinster,footwear,nike,2,2017-02-09,107.92,215.84
male,31,ulster,computers,dell,5,2017-10-24,1323.49,6617.45
female,45,ulster,electronics,iron,7,2017-04-10,59.60,417.20
male,36,leinster,accessories,camera,2,2018-12-26,174.88,349.76
female,27,connacht,footwear,puma,5,2019-10-03,99.99,499.95
male,65,ulster,footwear,nike,3,2019-01-12,107.92,323.76
male,32,munster,footwear,adidas,8,2019-01-28,115.99,927.92
male,54,munster,electronics,fan,8,2018-12-04,24.49,195.92
female,38,ulster,accessories,speakers,8,2019-05-02,78.35,626.80
female,59,munster,footwear,nike,10,2017-04-11,107.92,1079.20
male,18,leinster,footwear,adidas,8,2018-08-23,115.99,927.92
male,44,ulster,accessories,speakers,10,2019-10-27,78.35,783.50
male,36,munster,accessories,headphones,4,2018-06-28,225.39,901.56
female,54,munster,accessories,camera,6,2019-11-23,174.88,1049.28
male,59,munster,computers,dell,4,2018-06-27,1323.49,5293.96
male,43,ulster,electronics,bulb,9,2018-03-18,7.99,71.91
female,24,connacht,accessories,headphones,7,2018-06-05,225.39,1577.73
male,52,leinster,footwear,adidas,1,2017-10-23,115.99,115.99
female,51,ulster,phones,samsung,4,2017-03-18,890.29,3561.16
female,22,munster,accessories,camera,9,2017-09-10,174.88,1573.92
male,23,leinster,phones,huawei,7,2018-04-10,750.99,5256.93
female,65,leinster,phones,infinix,6,2018-05-01,340.29,2041.74
female,64,munster,electronics,iron,3,2017-11-09,59.60,178.80
male,49,connacht,phones,infinix,9,2018-05-22,340.29,3062.61
male,45,connacht,accessories,speakers,6,2019-05-22,78.35,470.10
male,42,connacht,phones,infinix,4,2018-12-10,340.29,1361.16
male,37,connacht,phones,iphone,3,2017-11-19,910.99,2732.97
female,25,ulster,footwear,nike,10,2018-08-18,107.92,1079.20
female,30,ulster,accessories,camera,1,2017-09-28,174.88,174.88
female,30,leinster,footwear,adidas,3,2018-11-30,115.99,347.97
male,42,connacht,computers,dell,6,2019-12-16,1323.49,7940.94
female,61,connacht,computers,asus,3,2018-05-24,984.34,2953.02
female,56,ulster,electronics,bulb,2,2019-11-17,7.99,15.98
male,52,ulster,electronics,fan,4,2019-12-15,24.49,97.96
female,22,leinster,accessories,camera,10,2018-07-19,174.88,1748.80
female,43,leinster,computers,asus,7,2019-11-04,984.34,6890.38
female,65,munster,accessories,camera,4,2018-04-26,174.88,699.52
male,52,connacht,computers,apple,8,2019-04-18,1672.99,13383.92
female,32,ulster,footwear,puma,2,2018-07-26,99.99,199.98
female,23,leinster,footwear,puma,3,2018-05-31,99.99,299.97
male,43,leinster,computers,hp,1,2018-06-10,1082.99,1082.99
female,27,leinster,computers,apple,5,2019-07-30,1672.99,8364.95
male,36,leinster,computers,lenovo,9,2017-05-26,827.45,7447.05
female,48,ulster,computers,asus,5,2019-08-06,984.34,4921.70
male,43,munster,footwear,nike,6,2019-09-10,107.92,647.52
male,45,connacht,electronics,iron,10,2017-02-15,59.60,596.00
